headline,url,publisher,date,stock,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
"Wedbush Maintains Outperform on Apple, Raises Price Target to $350",https://www.benzinga.com/news/20/05/16010010/wedbush-maintains-outperform-on-apple-raises-price-target-to-350,Vick Meyer,2020-05-12,AAPL,2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.85250091552734,162301200,0.0,0.0
Apple Unveils Update To Logic Pro,https://www.benzinga.com/tech/20/05/16009887/apple-unveils-update-to-logic-pro,Benzinga Newsdesk,2020-05-12,AAPL,2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.85250091552734,162301200,0.0,0.0
Not Just Fun And Games: How Esports Could Offer Potential Investment Opportunities,https://www.benzinga.com/general/education/20/05/16008509/not-just-fun-and-games-how-esports-could-offer-potential-investment-opportunities,TD Ameritrade,2020-05-12,AAPL,2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.85250091552734,162301200,0.0,0.0
Disney Plans Another Bonds Offering With A Six-Part Deal,https://www.benzinga.com/news/20/05/16007581/disney-plans-another-bonds-offering-with-a-six-part-deal,Neer Varshney,2020-05-12,AAPL,2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.85250091552734,162301200,0.0,0.0
Cruise Line Earnings Later This Week Could Provide Insight On Brutal Quarter For Industry,https://www.benzinga.com/news/earnings/20/05/16001483/cruise-line-earnings-later-this-week-could-provide-insight-on-brutal-quarter-for-industry,JJ Kinahan,2020-05-11,AAPL,2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,78.75250244140625,145946400,0.0,0.0
"Trump, Intel, TSMC Plan US 'Self-Sufficiency' In Semiconductors As Coronavirus Gives Supply-Chain Scare",https://www.benzinga.com/government/20/05/15996979/trump-intel-tsmc-plan-us-self-sufficiency-in-semiconductors-as-coronavirus-gives-supply-chain-scare,Neer Varshney,2020-05-11,AAPL,2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,78.75250244140625,145946400,0.0,0.0
Apple Option Alert: May 15 $315 Calls Sweep (52) near the Ask: 354 @ $2.154 vs 6982 OI; Ref=$309.45,https://www.benzinga.com/news/20/05/15992528/apple-option-alert-may-15-315-calls-sweep-52-near-the-ask-354-2-154-vs-6982-oi-ref-309-45,Charles Gross,2020-05-08,AAPL,2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.53250122070312,133838400,0.205,0.0
"Apple To Give Masks To Customers Inside Retail Stores, Company To Let Customers Choose Product Pick Up Times Online",https://www.benzinga.com/news/20/05/15992526/apple-to-give-masks-to-customers-inside-retail-stores-company-to-let-customers-choose-product-pick-u,Benzinga Newsdesk,2020-05-08,AAPL,2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.53250122070312,133838400,0.205,0.0
"Apple Says Social-Distancing Guidelines Will Limit Number Of Customers In Stores, May Create Delays For Walk-In Customers",https://www.benzinga.com/news/20/05/15992299/apple-says-social-distancing-guidelines-will-limit-number-of-customers-in-stores-may-create-delays-f,Benzinga Newsdesk,2020-05-08,AAPL,2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.53250122070312,133838400,0.205,0.0
"Apple To Reopen Small Number Of U.S. Stores In Idaho, South Carolina, Alabama And Alaska Starting Next Week; Says It Will Require Customers To Wear Masks, Undergo Temperature Checks Before Entering Stores",https://www.benzinga.com/news/20/05/15992294/apple-to-reopen-small-number-of-u-s-stores-in-idaho-south-carolina-alabama-and-alaska-starting-next,Benzinga Newsdesk,2020-05-08,AAPL,2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.53250122070312,133838400,0.205,0.0
Apple To Reopen Germany Retail Stores May 11,https://www.benzinga.com/news/20/05/15990120/apple-to-reopen-germany-retail-stores-may-11,Benzinga Newsdesk,2020-05-08,AAPL,2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.53250122070312,133838400,0.205,0.0
"Along With Dramatic Jobs Data, Investors Scrutinize Recent Earnings From Uber, Square",https://www.benzinga.com/news/earnings/20/05/15989774/along-with-dramatic-jobs-data-investors-scrutinize-recent-earnings-from-uber-square,JJ Kinahan,2020-05-08,AAPL,2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.53250122070312,133838400,0.205,0.0
Spotify CEO's Apple Barb Backfires As Sonos Points Out The 'Solid Irony',https://www.benzinga.com/news/20/05/15986445/spotify-ceos-apple-barb-backfires-as-sonos-points-out-the-solid-irony,Shivdeep Dhaliwal,2020-05-08,AAPL,2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.53250122070312,133838400,0.205,0.0
"A Low-Cost, FAAMNG-Heavy ETF For May",https://www.benzinga.com/analyst-ratings/analyst-color/20/05/15963335/a-low-cost-faamng-heavy-etf-for-may,ETF Professor,2020-05-06,AAPL,2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,75.15750122070312,142333600,0.0,0.0
A Recap Of Social Media Earnings,https://www.benzinga.com/news/earnings/20/05/15945240/a-recap-of-social-media-earnings,IAM Newswire,2020-05-06,AAPL,2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,75.15750122070312,142333600,0.0,0.0
"GM, Disney, Beyond Meat Results In Focus, With GM And BYND Getting Early Lift",https://www.benzinga.com/news/earnings/20/05/15967081/gm-disney-beyond-meat-results-in-focus-with-gm-and-bynd-getting-early-lift,JJ Kinahan,2020-05-06,AAPL,2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,75.15750122070312,142333600,0.0,0.0
'Microsoft is releasing its new AirPods rival after months of delays — and it's even cheaper than expected' -Recent Business Insider Article,https://www.benzinga.com/news/20/05/15966741/microsoft-is-releasing-its-new-airpods-rival-after-months-of-delays-and-its-even-cheaper-than-expect,Benzinga Newsdesk,2020-05-06,AAPL,2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,75.15750122070312,142333600,0.0,0.0
Apple Chassis Maker Catcher Said to be Considering Leaving China to Open Factories in SouthEast Asia,https://www.benzinga.com/news/20/05/15963983/apple-chassis-maker-catcher-said-to-be-considering-leaving-china-to-open-factories-in-southeast-asia,Charles Gross,2020-05-06,AAPL,2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,75.15750122070312,142333600,0.0,0.0
What Apple's WWDC 2020 Invite Says About This Year's Virtual Presentation,https://www.benzinga.com/news/20/05/15958537/what-apples-wwdc-2020-invite-says-about-this-years-virtual-presentation,Tanzeel Akhtar,2020-05-05,AAPL,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,74.38999938964844,147751200,0.0,0.0
"Charles Schwab Launches Fractional Shares, The Ability To Gift Stock",https://www.benzinga.com/fintech/20/05/15958437/charles-schwab-launches-fractional-shares-the-ability-to-gift-stock,Renato Capelj,2020-05-05,AAPL,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,74.38999938964844,147751200,0.0,0.0
Apple to Host Virtual Worldwide Developers Conference Beginning June 22,https://www.benzinga.com/press-releases/20/05/15957266/apple-to-host-virtual-worldwide-developers-conference-beginning-june-22,Benzinga Newsdesk,2020-05-05,AAPL,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,74.38999938964844,147751200,0.0,0.0
"Disney, Beyond Meat And Video Game Makers All Set To Report As Firm Tone Continues",https://www.benzinga.com/news/earnings/20/05/15955508/disney-beyond-meat-and-video-game-makers-all-set-to-report-later-as-firm-tone-continues,JJ Kinahan,2020-05-05,AAPL,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,74.38999938964844,147751200,0.0,0.0
"Apple Capitalizes On Plunge In Yields, Issues Cheapest Bonds In Years",https://www.benzinga.com/news/20/05/15951774/apple-capitalizes-on-plunge-in-yields-issues-cheapest-bonds-in-years,Shivdeep Dhaliwal,2020-05-05,AAPL,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,74.38999938964844,147751200,0.0,0.0
Apple Files Final Pricing Term Sheet For Offering Of $2B 0.750% Notes Due 2023,https://www.benzinga.com/news/20/05/15952444/apple-files-final-pricing-term-sheet-for-offering-of-2b-0-750-notes-due-2023,Benzinga Newsdesk,2020-05-05,AAPL,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,74.38999938964844,147751200,0.0,0.0
Apple And Google Say No To Location Tracking In Coronavirus Contact Tracing Apps,https://www.benzinga.com/news/20/05/15951485/apple-and-google-say-no-to-location-tracking-in-coronavirus-contact-tracing-apps,Shivdeep Dhaliwal,2020-05-04,AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,73.29000091552734,133568000,0.0,0.0
'Apple raises more than $8 billion in bond offering' -Tweet From CNBC Now,https://www.benzinga.com/news/20/05/15949544/apple-raises-more-than-8-billion-in-bond-offering-tweet-from-cnbc-now,Benzinga Newsdesk,2020-05-04,AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,73.29000091552734,133568000,0.0,0.0
Apple Grows Smartphone Market Share Even As Overall Market Declines At Record Pace,https://www.benzinga.com/news/20/05/15946697/apple-grows-smartphone-market-share-even-as-overall-market-declines-at-record-pace,Shanthi Rexaline,2020-05-04,AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,73.29000091552734,133568000,0.0,0.0
"Hearing Apple To Reopen Stores Starting Friday, Region Not Specified",https://www.benzinga.com/news/20/05/15948429/hearing-apple-to-reopen-stores-starting-friday-region-not-specified,Benzinga Newsdesk,2020-05-04,AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,73.29000091552734,133568000,0.0,0.0
"GM, Disney In Focus Along With Friday's Payrolls Data As Stocks Appear Shaky To Start New Week",https://www.benzinga.com/news/earnings/20/05/15944732/gm-disney-in-focus-along-with-fridays-payrolls-data-as-stocks-appear-shaky-to-start-new-week,JJ Kinahan,2020-05-04,AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,73.29000091552734,133568000,0.0,0.0
"Apple Announces Updated MacBook Pro Offering 10th Generation Processor For Up To 80% Faster Graphics Performance; Starting At $1,299 And $1,199 For Education",https://www.benzinga.com/tech/20/05/15943536/apple-announces-updated-macbook-pro-offering-10th-generation-processor-for-up-to-80-faster-graphics,Benzinga Newsdesk,2020-05-04,AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,73.29000091552734,133568000,0.0,0.0
Apple Inc Files Prospectus Supplement Related To A Potential Four-Part Notes Offering,https://www.benzinga.com/news/20/05/15943243/apple-inc-files-prospectus-supplement-related-to-a-potential-four-part-notes-offering,Benzinga Newsdesk,2020-05-04,AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,73.29000091552734,133568000,0.0,0.0
"Amazon, Exxon Mobil Earnings Weigh On Market To Start New Month As Caution Steers The Wheel",https://www.benzinga.com/news/earnings/20/05/15939300/amazon-exxon-mobil-earnings-weigh-on-market-to-start-new-month-as-caution-steers-the-wheel,JJ Kinahan,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
VirnetX Shares Dip; Hearing Judge Has Ordered Retrial Regarding Damages In VirnetX vs Apple VPN On Demand Lawsuit,https://www.benzinga.com/news/20/05/15937024/virnetx-shares-dip-hearing-judge-has-ordered-retrial-regarding-damages-in-virnetx-vs-apple-vpn-on-de,Benzinga Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Apple Shows Signs Of Recovery From Coronavirus, Doesn't Shake Bulls With Lack Of Guidance",https://www.benzinga.com/analyst-ratings/analyst-color/20/05/15934472/apple-shows-signs-of-recovery-from-coronavirus-doesnt-shake-bulls-with-lack-of-guid,Elizabeth Balboa,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"UPDATE: Raymond James On Apple Notes 'and those who don't buy a phone this year will have a strong incentive to buy one next year, particularly with more complete 5G networks and our belief of a stronger 2021 iPhone feature set'",https://www.benzinga.com/analyst-ratings/analyst-color/20/05/15934520/update-raymond-james-on-apple-notes-and-those-who-dont-buy-a-phone-this-year-will-h,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"UPDATE: Raymond James Maintains Outperform On Apple, Raises Target To $340 Notes 'our optimism for the stock is about 2021. We think upgrades to 5G are inevitable'",https://www.benzinga.com/analyst-ratings/analyst-color/20/05/15934518/update-raymond-james-maintains-outperform-on-apple-raises-target-to-340-notes-our-o,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"UPDATE: Morgan Stanley On Apple Notes 'With increased confidence in the 5G iPhone launch and stretched iPhone replacement cycles, Apple remains top pick'",https://www.benzinga.com/analyst-ratings/analyst-color/20/05/15934217/update-morgan-stanley-on-apple-notes-with-increased-confidence-in-the-5g-iphone-lau,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"UPDATE: Morgan Stanley Maintains Overweight On Apple, Raises Tgt To $326 Notes 'While Apple pulled guidance, qualitative commentary leads us to raise our F3Q revenue estimate as demand improved in 2H of April and more stores will open before quarter-end'",https://www.benzinga.com/analyst-ratings/analyst-color/20/05/15934211/update-morgan-stanley-maintains-overweight-on-apple-raises-tgt-to-326-notes-while-a,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"UPDATE: Cascend Reiterates Buy On Apple, Lowers Target To $325 Notes 'not providing guidance is worrying even as the company performs solidly in a difficult environment",https://www.benzinga.com/analyst-ratings/analyst-color/20/05/15934169/update-cascend-reiterates-buy-on-apple-lowers-target-to-325-notes-not-providing-gui,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"DA Davidson Maintains Buy on Apple, Lowers Price Target to $355",https://www.benzinga.com/news/20/05/15934125/da-davidson-maintains-buy-on-apple-lowers-price-target-to-355,Vick Meyer,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Canaccord Genuity Maintains Buy on Apple, Raises Price Target to $310",https://www.benzinga.com/news/20/05/15934104/canaccord-genuity-maintains-buy-on-apple-raises-price-target-to-310,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Nomura Instinet Maintains Neutral on Apple, Raises Price Target to $250",https://www.benzinga.com/news/20/05/15934090/nomura-instinet-maintains-neutral-on-apple-raises-price-target-to-250,Vick Meyer,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Disappointment From Amazon, Apple Weighs On Market As Investors Also Consider Energy Earnings",https://www.benzinga.com/news/20/05/15933661/disappointment-from-amazon-apple-weighs-on-market-as-investors-also-consider-energy-earnings,JJ Kinahan,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Apple shares are trading lower after the company reported revenue growth, which remained flat year over year.",https://www.benzinga.com/wiim/20/05/15933094/apple-shares-are-trading-lower-after-the-company-reported-revenue-growth-which-remained-flat-year-ov,Benzinga Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"UBS Maintains Buy on Apple, Raises Price Target to $325",https://www.benzinga.com/news/20/05/15933024/ubs-maintains-buy-on-apple-raises-price-target-to-325,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
10 Biggest Price Target Changes For Friday,https://www.benzinga.com/analyst-ratings/price-target/20/05/15932476/10-biggest-price-target-changes-for-friday,Lisa Levin,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"B of A Securities Reiterates Buy on Apple, Raises Price Target to $320",https://www.benzinga.com/news/20/05/15932407/b-of-a-securities-reiterates-buy-on-apple-raises-price-target-to-320,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Raymond James Maintains Outperform on Apple, Raises Price Target to $340",https://www.benzinga.com/news/20/05/15932060/raymond-james-maintains-outperform-on-apple-raises-price-target-to-340,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Morgan Stanley Maintains Overweight on Apple, Raises Price Target to $326",https://www.benzinga.com/news/20/05/15931670/morgan-stanley-maintains-overweight-on-apple-raises-price-target-to-326,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
32 Stocks Moving in Friday's Pre-Market Session,https://www.benzinga.com/news/20/05/15931190/32-stocks-moving-in-fridays-pre-market-session,Lisa Levin,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"JP Morgan Maintains Overweight on Apple, Raises Price Target to $350",https://www.benzinga.com/news/20/05/15930963/jp-morgan-maintains-overweight-on-apple-raises-price-target-to-350,Vick Meyer,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Piper Sandler Maintains Overweight on Apple, Raises Price Target to $310",https://www.benzinga.com/news/20/05/15930948/piper-sandler-maintains-overweight-on-apple-raises-price-target-to-310,Vick Meyer,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Cascend Maintains Buy on Apple, Lowers Price Target to $325",https://www.benzinga.com/news/20/05/15930946/cascend-maintains-buy-on-apple-lowers-price-target-to-325,Benzinga_Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
Hearing JP Morgan Added Apple Shares To Its Bullish 'Focus List',https://www.benzinga.com/analyst-ratings/analyst-color/20/05/15930886/hearing-jp-morgan-added-apple-shares-to-its-bullish-focus-list,Benzinga Newsdesk,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
A Peek Into The Markets: US Stock Futures Point To A Lower Open,https://www.benzinga.com/news/earnings/20/05/15930560/a-peek-into-the-markets-us-stock-futures-point-to-a-lower-open,Lisa Levin,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Apple, Huawei Each Captured a Higher Share of China's Smartphone Market in Q1, Says Canalys",https://www.benzinga.com/news/20/05/15930514/apple-huawei-each-captured-a-higher-share-of-chinas-smartphone-market-in-q1-says-canalys,Charles Gross,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"8 Stocks To Watch For May 1, 2020",https://www.benzinga.com/news/earnings/20/05/15930471/8-stocks-to-watch-for-may-1-2020,Lisa Levin,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
Apple Increased Smartphone Market Share In China In Q1 During Pandemic: Report,https://www.benzinga.com/news/earnings/20/05/15930229/apple-increased-smartphone-market-share-in-china-in-q1-during-pandemic-report,Neer Varshney,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
"Apple Has 'Better Days Ahead,' Analysts Say After Q1 Earnings Beat",https://www.benzinga.com/news/earnings/20/05/15930183/apple-has-better-days-ahead-analysts-say-after-q1-earnings-beat,Neer Varshney,2020-05-01,AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800,0.0,0.0
TikTok Considers Launching Reality TV Show,https://www.benzinga.com/news/20/05/15930078/tiktok-considers-launching-reality-tv-show,Shivdeep Dhaliwal,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CEO Tim Cook: Store Traffic Not Back To Pre-COVID-19 Levels In China,https://www.benzinga.com/news/earnings/20/04/15928842/apple-ceo-tim-cook-store-traffic-not-back-to-pre-covid-19-levels-in-china,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CFO Says Advertising Also To Be Affected By June Quarter,https://www.benzinga.com/news/20/04/15928821/apple-cfo-says-advertising-also-to-be-affected-by-june-quarter,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CFO Says Apple Care And Advertising Will Be Affected In June Quarter,https://www.benzinga.com/news/earnings/20/04/15928817/apple-cfo-says-apple-care-will-be-affected-in-june-quarter,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
"Apple CFO Expects Digital Services To Continue To Grow At Same Level Of Performance Seen In Mar., Qtr.; Says Expects Apple Care To Be Impacted During Jun. Qtr.",https://www.benzinga.com/news/20/04/15928815/apple-cfo-expects-digital-services-to-continue-to-grow-at-same-level-of-performance-seen-in-mar-qtr,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
"Apple CEO Tim Cook Says Austria, Australia Apple Stores To Reopen In 1 To 2 Weeks",https://www.benzinga.com/news/20/04/15928810/apple-ceo-tim-cook-says-austria-australia-apple-stores-to-reopen-in-1-to-2-weeks,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
"Apple CEO, On TV+, Says Have Seen A Significant Uptick In Number Of People Who Are Viewing The Content As Well As The Engagement With Content",https://www.benzinga.com/tech/20/04/15928785/apple-ceo-on-tv-says-have-seen-a-significant-uptick-in-number-of-people-who-are-viewing-the-content,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CEO Tim Cook Sees Remote Work Sector Accelerating,https://www.benzinga.com/news/earnings/20/04/15928781/apple-ceo-tim-cook-sees-remote-work-sector-accelerating,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CEO: Our Products Are Even More Important In 'These Times',https://www.benzinga.com/news/earnings/20/04/15928770/apple-ceo-our-products-are-even-more-important-in-these-times,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
"Apple CFO: The Core Of The Company Is Innovation, Will Continue To Invest In Product Pipeline",https://www.benzinga.com/news/earnings/20/04/15928747/apple-cfo-the-core-of-the-company-is-innovation-will-continue-to-invest-in-product-pipeline,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
"Apple CFO Says Due To Reduced Level Of Economic Activity, Services Like Apple Care And Advertising Have Been Impacted",https://www.benzinga.com/news/20/04/15928727/apple-cfo-says-due-to-reduced-level-of-economic-activity-services-like-apple-care-and-advertising-ha,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CFO Says Expects YoY Revenue Performance To Improve In Jun. Qtr,https://www.benzinga.com/news/20/04/15928618/apple-cfo-says-expects-yoy-revenue-performance-to-improve-in-jun-qtr,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CFO Says Liquidity Has Not Been Issue,https://www.benzinga.com/news/20/04/15928574/apple-cfo-says-liquidity-has-not-been-issue,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CEO Tim Cook: We Will Not Be Issuing Guidance For The Following Quarter,https://www.benzinga.com/news/earnings/20/04/15928319/apple-ceo-tim-cook-we-will-not-be-issuing-guidance-for-the-following-quarter,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CEO Tim Cook: We Envision iPad And Mac To Have Improving Year-Over-Year Performances In This Current Quarter,https://www.benzinga.com/news/earnings/20/04/15928298/apple-ceo-tim-cook-we-envision-ipad-and-mac-to-have-improving-year-over-year-performances-in-this-c,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CEO Tim Cook: Apple To Work With Google To Improve COVID-19 Contact Tracing,https://www.benzinga.com/news/earnings/20/04/15928232/apple-ceo-tim-cook-apple-to-work-with-google-to-improve-covid-19-contact-tracing,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CEO Tim Cook: Apple News Had 125M Users,https://www.benzinga.com/news/20/04/15928201/apple-ceo-tim-cook-apple-news-had-125m-users,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
Apple CEO Tim Cook: We Are Sourcing More Than 30M Masks For Employees Around The World,https://www.benzinga.com/news/earnings/20/04/15928176/apple-ceo-tim-cook-we-are-sourcing-more-than-30m-masks-for-employees-around-the-world,Benzinga Newsdesk,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
12 Stocks Moving In Thursday's After-Hours Session,https://www.benzinga.com/news/20/04/15927824/12-stocks-moving-in-thursdays-after-hours-session,Tyree Gorges,2020-04-30,AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000,0.0,0.0
